id,product_code,loading,attribute_0,attribute_1,attribute_2,attribute_3,measurement_0,measurement_1,measurement_2,measurement_3,measurement_4,measurement_5,measurement_6,measurement_7,measurement_8,measurement_9,measurement_10,measurement_11,measurement_12,measurement_13,measurement_14,measurement_15,measurement_16,measurement_17,failure
14149,C,203.16,material_7,material_8,5,8,0,10,0,17.573,11.282,17.807,17.161,12.919,16.352,12.096,17.143,18.409,12.632,17.084,18.86,14.582,16.22,564.236,
15769,C,87.96,material_7,material_8,5,8,5,19,12,16.275,12.834,16.742,18.041,10.249,18.382,,15.774,20.003,13.67,16.196,16.258,18.349,19.733,570.994,0.0
26013,E,95.3,material_7,material_6,6,9,7,5,7,18.965,11.808,17.25,17.582,13.449,,10.322,18.101,20.384,,14.76,15.256,16.039,18.646,726.549,
20772,D,143.43,material_7,material_5,6,6,7,10,9,18.414,12.372,16.833,16.859,12.677,17.792,11.201,17.562,18.499,11.098,15.877,16.494,15.609,14.554,612.667,0.0
4113,A,83.7,material_7,material_8,9,5,5,3,8,17.076,11.895,16.383,19.131,12.18,20.326,13.57,15.015,21.13,,15.67,15.716,16.9,18.81,814.252,
19636,D,80.74,material_7,material_5,6,6,9,5,6,18.651,11.371,16.275,16.949,12.477,18.535,12.832,15.895,,10.939,17.202,14.8,16.531,15.232,,
20883,D,90.72,material_7,material_5,6,6,8,8,7,18.638,13.154,18.144,19.154,12.022,18.719,12.405,14.825,17.74,10.768,15.896,17.575,12.726,19.454,937.994,
18388,D,138.18,material_7,material_5,6,6,3,19,3,18.408,10.722,18.322,17.671,11.225,18.778,12.225,13.913,20.181,11.403,14.108,14.814,16.354,15.933,768.735,
532,A,99.55,material_7,material_8,9,5,26,2,0,18.431,13.646,18.834,16.911,11.683,17.419,10.978,17.617,19.948,11.326,17.615,17.697,13.805,16.078,690.687,
2469,A,98.68,material_7,material_8,9,5,6,7,6,19.249,11.903,17.182,16.464,12.611,18.667,12.053,15.739,21.052,12.514,14.689,18.732,16.097,15.275,673.028,
3137,A,136.93,material_7,material_8,9,5,10,3,5,16.847,12.012,,15.909,11.498,18.808,11.212,14.365,22.117,11.863,15.745,18.044,12.45,16.782,584.8,
24688,E,88.83,material_7,material_6,6,9,7,13,7,16.679,11.396,15.956,,11.916,17.152,12.472,17.627,17.82,13.963,15.945,16.467,16.094,13.62,,
12604,C,105.0,material_7,material_8,5,8,13,10,10,17.546,9.596,16.624,17.662,11.061,18.074,11.967,17.179,18.291,9.34,14.725,14.888,17.151,,580.453,
6752,B,143.1,material_5,material_5,8,8,4,6,12,20.122,11.272,16.137,18.57,12.691,19.0,12.28,18.128,17.672,11.363,18.527,16.538,15.394,16.498,797.311,
20431,D,158.34,material_7,material_5,6,6,10,9,4,17.891,12.475,17.168,19.099,12.905,19.128,10.637,14.806,19.772,11.206,15.994,15.047,,15.813,917.848,
2379,A,155.71,material_7,material_8,9,5,6,13,2,17.929,12.839,15.765,17.484,11.769,18.789,11.849,16.462,19.262,13.076,15.598,13.9,14.12,15.752,618.12,
18579,D,113.43,material_7,material_5,6,6,11,4,11,18.091,10.616,17.506,16.282,14.235,19.797,8.584,14.214,19.735,13.016,14.752,,14.428,17.725,783.477,
2416,A,100.25,material_7,material_8,9,5,0,0,10,18.142,11.88,16.932,17.371,12.704,19.141,11.517,15.426,20.59,15.49,15.904,14.714,11.589,15.166,721.221,
20865,D,84.74,material_7,material_5,6,6,6,17,11,19.293,10.522,17.419,16.593,11.914,18.758,12.575,15.781,20.606,9.053,15.9,16.678,16.733,,664.825,
6532,B,118.86,material_5,material_5,8,8,4,9,5,17.255,12.953,15.798,16.731,9.086,18.786,10.893,18.48,21.477,12.144,15.205,15.83,16.234,16.442,454.732,
10500,C,129.0,material_7,material_8,5,8,11,6,9,17.847,10.871,17.802,17.617,10.088,17.612,11.399,17.843,18.362,9.745,16.148,16.197,16.19,15.984,539.989,
24412,E,105.58,material_7,material_6,6,9,10,7,4,19.034,12.164,15.875,17.743,12.36,18.504,11.748,15.869,21.462,10.38,15.639,17.161,14.418,14.51,,0.0
12024,C,130.89,material_7,material_8,5,8,3,10,5,15.997,12.767,15.325,16.627,11.964,19.803,11.413,18.03,,13.1,14.292,15.681,14.087,14.233,680.182,
9748,B,101.68,material_5,material_5,8,8,2,12,6,17.044,12.874,16.0,,12.15,17.791,,12.109,20.872,10.015,18.567,,16.28,18.735,752.54,
9522,B,136.93,material_5,material_5,8,8,11,16,8,17.627,12.086,15.669,17.581,11.922,,12.312,17.408,16.608,9.255,17.734,13.713,15.82,15.314,704.69,
4872,A,100.72,material_7,material_8,9,5,10,4,5,16.399,11.307,15.238,16.775,11.544,19.037,11.773,16.662,20.812,12.111,17.015,15.331,16.89,17.342,558.345,
20179,D,141.38,material_7,material_5,6,6,11,7,5,17.357,9.643,17.477,18.083,11.728,19.109,11.626,17.305,18.494,,16.06,16.163,14.248,17.916,770.482,
22153,E,97.71,material_7,material_6,6,9,2,7,2,16.266,12.495,17.836,17.956,10.744,20.84,12.319,16.752,17.861,8.763,14.621,13.65,15.885,,977.596,
16812,D,114.32,material_7,material_5,6,6,6,16,10,19.187,12.053,17.043,19.007,11.436,17.851,11.934,14.63,20.068,11.167,14.095,13.538,15.957,17.887,790.046,1.0
19651,D,119.12,material_7,material_5,6,6,9,6,7,17.468,10.5,15.837,17.468,10.172,18.643,12.084,,18.478,14.914,16.933,17.47,11.92,16.904,510.318,
8112,B,145.87,material_5,material_5,8,8,6,9,7,19.038,12.295,16.589,19.234,11.626,18.675,10.293,15.365,19.834,11.082,16.231,16.389,15.97,17.225,691.839,
4068,A,63.09,material_7,material_8,9,5,10,1,4,16.837,10.557,18.059,19.029,12.315,18.294,12.68,16.662,21.007,11.516,15.803,15.394,16.667,18.16,738.208,
9773,B,126.72,material_5,material_5,8,8,2,4,6,16.706,12.671,17.879,17.319,10.712,17.837,13.427,13.564,21.473,10.502,11.619,14.964,17.475,13.839,714.608,
14269,C,126.17,material_7,material_8,5,8,6,7,1,17.619,11.18,17.736,18.238,11.345,19.91,12.275,16.928,21.324,9.449,16.615,15.44,11.999,,834.002,
24381,E,96.38,material_7,material_6,6,9,2,7,7,19.16,13.13,17.241,16.775,12.888,20.159,12.624,13.386,18.091,12.305,12.676,18.109,14.886,17.138,840.357,
5777,B,157.56,material_5,material_5,8,8,4,6,7,19.563,12.032,17.081,17.907,11.281,17.396,9.242,14.727,19.728,12.724,16.567,14.985,13.077,17.194,649.114,
14408,C,133.51,material_7,material_8,5,8,12,9,7,17.586,11.601,,18.488,10.437,18.181,10.057,15.977,18.521,10.505,15.828,16.383,13.463,15.208,576.629,
6728,B,152.68,material_5,material_5,8,8,14,9,4,17.099,10.991,16.205,14.86,11.249,19.4,10.003,15.601,18.115,12.223,,16.267,14.424,17.744,,0.0
18658,D,113.38,material_7,material_5,6,6,17,12,6,18.126,14.519,15.358,18.376,12.027,19.539,10.139,13.711,18.701,10.574,15.953,14.606,15.618,17.204,,
17200,D,117.93,material_7,material_5,6,6,6,9,6,16.54,12.418,16.693,18.044,11.583,20.657,13.016,16.54,17.694,12.769,16.499,15.282,14.203,17.164,779.829,
18937,D,67.48,material_7,material_5,6,6,11,9,3,18.501,13.924,17.94,19.36,11.85,19.575,10.596,16.702,19.694,13.248,15.752,13.791,14.109,19.427,981.952,
3845,A,241.81,material_7,material_8,9,5,7,8,6,17.569,11.084,17.838,18.546,12.656,19.938,11.307,17.721,22.378,13.213,15.048,13.634,15.215,18.827,854.376,
17996,D,152.71,material_7,material_5,6,6,7,15,7,16.937,12.205,17.924,17.735,12.834,18.214,12.269,,18.839,10.643,15.358,17.707,17.733,16.422,759.288,
12647,C,95.85,material_7,material_8,5,8,16,7,11,18.011,11.763,16.829,18.197,12.377,18.224,11.61,16.709,16.399,12.648,,17.031,15.486,15.713,,
12607,C,98.46,material_7,material_8,5,8,9,5,2,18.361,13.0,18.206,17.341,12.313,19.26,10.838,16.919,21.221,10.992,17.119,17.659,,16.719,780.806,
20954,D,189.37,material_7,material_5,6,6,4,16,5,17.606,10.138,17.622,15.927,11.434,17.52,12.017,14.384,20.087,11.285,15.765,13.867,13.177,18.759,480.192,
12333,C,108.95,material_7,material_8,5,8,3,4,2,17.451,10.294,17.179,18.053,10.622,21.267,11.781,15.471,19.893,10.755,,15.648,14.527,13.594,878.498,
3708,A,125.68,material_7,material_8,9,5,4,4,8,17.543,11.477,17.066,,11.249,18.52,11.021,16.36,19.232,11.344,16.671,,19.296,16.762,635.955,
24184,E,123.76,material_7,material_6,6,9,0,11,1,18.11,11.632,15.199,15.356,10.972,17.573,10.564,,20.551,13.283,16.681,16.428,,18.712,277.498,
501,A,109.95,material_7,material_8,9,5,8,1,8,20.035,12.171,18.571,18.197,12.799,17.353,11.758,16.326,19.646,10.796,14.754,15.41,16.138,19.853,709.709,
12865,C,156.93,material_7,material_8,5,8,6,9,6,17.833,11.46,17.633,18.678,13.342,18.57,10.925,16.652,19.684,10.894,14.687,15.078,,18.148,743.749,
11888,C,76.94,material_7,material_8,5,8,10,8,5,16.378,10.054,17.24,16.272,10.237,20.716,11.117,16.37,19.568,8.102,13.899,15.385,12.554,14.045,779.121,
24514,E,116.5,material_7,material_6,6,9,4,16,2,17.037,12.598,16.974,18.898,13.374,20.179,12.13,15.981,19.95,13.606,16.598,14.053,15.92,15.87,945.998,
12924,C,109.89,material_7,material_8,5,8,7,7,1,17.875,11.196,16.923,18.255,11.189,,11.184,12.941,19.435,12.222,15.965,16.799,15.295,,677.446,
5033,A,131.83,material_7,material_8,9,5,5,3,2,20.297,11.237,16.812,18.009,11.479,19.558,,16.153,,13.026,14.277,17.495,13.152,16.068,722.986,
24753,E,97.22,material_7,material_6,6,9,8,7,6,18.405,11.537,17.978,17.969,10.607,,10.409,15.062,18.146,12.632,17.377,16.693,15.776,14.25,678.144,
13337,C,222.2,material_7,material_8,5,8,13,7,9,18.163,12.404,17.106,16.977,11.632,20.294,10.538,15.68,19.427,11.358,15.706,16.076,,15.003,774.999,0.0
10627,C,152.42,material_7,material_8,5,8,9,6,1,16.49,11.457,15.074,17.209,11.183,22.156,11.259,15.14,18.41,12.619,15.694,,16.481,14.936,847.892,
25613,E,135.23,material_7,material_6,6,9,6,4,5,20.429,9.999,15.771,16.275,11.793,17.917,10.74,15.675,17.672,11.098,15.237,18.844,15.744,13.376,319.642,
19433,D,114.25,material_7,material_5,6,6,4,6,5,18.798,,17.202,16.892,12.922,19.728,10.995,15.137,21.725,,15.222,16.158,14.96,16.676,771.153,
26540,E,169.75,material_7,material_6,6,9,1,10,8,17.794,12.233,14.508,18.516,12.77,18.231,12.171,17.053,20.844,14.588,16.818,13.591,16.743,,589.551,
15279,C,120.04,material_7,material_8,5,8,6,4,0,16.827,12.653,16.699,17.4,11.87,18.474,,16.238,17.425,9.309,16.642,14.565,16.051,,583.934,
20788,D,81.3,material_7,material_5,6,6,11,14,6,17.004,11.605,16.062,17.335,12.111,19.421,12.665,15.759,18.735,13.491,17.184,16.251,12.541,16.43,638.715,0.0
18747,D,164.78,material_7,material_5,6,6,3,9,7,18.605,11.063,16.257,16.652,11.717,17.431,10.559,16.695,19.248,12.208,16.234,17.197,13.524,16.91,493.406,
1944,A,83.59,material_7,material_8,9,5,10,7,9,18.928,9.655,15.252,17.15,12.406,18.625,11.565,15.359,21.326,11.771,13.364,16.379,14.819,17.432,534.389,
22796,E,64.1,material_7,material_6,6,9,7,6,5,17.682,13.03,17.759,19.25,11.701,16.651,10.685,16.2,21.078,12.354,14.849,16.023,14.979,18.309,765.109,0.0
20513,D,185.28,material_7,material_5,6,6,5,4,8,18.138,12.637,18.437,19.824,11.133,18.669,13.108,18.67,19.364,,16.399,18.169,16.754,13.46,961.074,
24354,E,145.14,material_7,material_6,6,9,2,11,4,18.495,11.565,18.349,17.524,12.78,18.986,13.077,14.502,20.189,10.66,16.76,18.152,,12.793,804.23,
21854,E,145.74,material_7,material_6,6,9,3,10,7,17.016,11.091,16.64,17.141,11.104,19.233,11.551,16.056,18.195,10.443,15.457,14.218,13.642,14.707,,0.0
26173,E,156.26,material_7,material_6,6,9,5,7,16,16.573,11.221,18.221,16.957,8.811,20.057,9.73,14.682,19.228,11.904,12.798,17.042,13.987,18.331,743.064,
21211,D,105.7,material_7,material_5,6,6,7,14,12,17.024,10.753,16.815,17.183,13.669,20.728,11.013,15.423,21.029,12.944,14.91,15.23,17.039,14.301,823.372,
22312,E,149.01,material_7,material_6,6,9,3,11,3,16.991,12.686,17.768,,11.706,20.333,11.313,14.59,20.974,9.876,14.591,15.205,15.007,16.031,937.704,0.0
17635,D,83.84,material_7,material_5,6,6,5,5,9,17.753,11.633,17.945,17.952,10.614,17.843,10.363,16.013,17.112,9.34,17.366,16.658,,17.78,,
13922,C,98.79,material_7,material_8,5,8,6,12,7,16.257,11.725,16.662,17.601,12.129,18.495,13.543,14.878,18.712,10.459,14.434,16.677,15.19,17.582,723.464,
1737,A,154.28,material_7,material_8,9,5,7,5,3,18.067,11.638,16.844,18.073,9.108,18.931,9.631,16.422,20.445,16.058,16.642,,14.828,18.621,624.276,
13737,C,67.63,material_7,material_8,5,8,0,13,2,17.373,12.395,20.406,16.911,10.684,18.602,9.946,15.198,20.8,9.527,14.092,18.458,15.148,15.987,732.441,
4182,A,214.38,material_7,material_8,9,5,15,3,3,17.163,9.114,16.801,16.84,11.335,17.279,11.538,16.251,21.04,13.0,15.408,18.096,10.822,,479.416,
22122,E,124.95,material_7,material_6,6,9,3,9,5,17.883,11.853,,17.424,8.764,18.345,11.582,14.318,18.456,11.989,15.095,18.157,15.668,16.023,588.508,
11039,C,135.2,material_7,material_8,5,8,8,11,7,19.923,13.374,17.53,16.274,10.717,19.759,12.647,14.898,17.63,10.257,15.962,17.148,17.792,15.958,782.813,0.0
11071,C,152.06,material_7,material_8,5,8,12,8,6,17.719,12.61,16.34,16.388,12.454,19.378,12.753,16.344,19.541,12.777,14.665,15.434,15.677,16.93,762.883,
10848,C,174.25,material_7,material_8,5,8,2,11,10,17.421,11.254,16.766,17.603,13.03,18.435,10.083,16.036,19.028,12.628,16.446,16.084,14.267,14.775,632.988,
4640,A,74.37,material_7,material_8,9,5,17,8,2,18.854,11.142,,17.774,11.73,17.925,11.776,16.207,19.742,12.135,15.625,17.114,12.472,15.877,643.435,
9400,B,149.23,material_5,material_5,8,8,10,3,8,17.623,11.048,16.385,17.503,12.412,18.242,13.041,13.061,19.24,13.997,14.208,17.584,,,745.118,
16819,D,80.3,material_7,material_5,6,6,11,11,8,18.042,11.88,16.002,16.652,11.471,18.331,11.25,17.876,19.845,11.967,16.216,17.643,15.472,12.972,,
12817,C,203.35,material_7,material_8,5,8,3,4,3,17.552,10.029,19.18,17.449,11.228,19.014,13.064,15.755,19.143,11.112,14.991,16.369,15.192,16.894,845.657,
13828,C,111.71,material_7,material_8,5,8,4,6,6,17.218,11.516,15.574,19.606,11.066,19.041,9.391,14.601,17.909,12.147,15.315,17.931,16.554,19.115,534.895,0.0
12842,C,49.64,material_7,material_8,5,8,10,9,5,17.515,13.484,17.283,17.097,12.913,19.001,9.601,16.06,20.498,9.625,13.781,15.375,13.117,14.908,686.915,
2195,A,178.84,material_7,material_8,9,5,5,1,1,15.958,11.236,17.469,19.207,11.828,19.66,11.375,15.598,17.663,14.44,16.31,15.182,12.213,15.274,810.43,
22086,E,149.38,material_7,material_6,6,9,12,9,10,17.243,9.381,15.372,17.855,,17.848,12.022,15.627,20.421,,15.326,14.755,14.29,16.601,397.864,
24275,E,110.92,material_7,material_6,6,9,5,8,5,17.264,11.161,15.783,16.34,12.672,17.676,13.338,,20.193,10.014,15.956,14.181,14.357,16.3,426.93,
7557,B,166.59,material_5,material_5,8,8,0,12,9,17.725,9.408,18.33,17.435,11.001,18.453,10.97,15.904,19.85,14.635,14.67,15.863,15.656,15.316,563.823,
5858,B,104.19,material_5,material_5,8,8,16,20,7,18.035,11.58,16.821,18.556,11.765,21.313,11.404,18.837,21.131,11.364,15.657,17.969,17.682,15.712,692.287,
6522,B,91.58,material_5,material_5,8,8,4,6,11,18.143,11.304,17.694,16.705,12.774,18.989,12.283,16.73,18.518,11.82,17.337,16.217,18.077,17.552,823.235,
1796,A,133.85,material_7,material_8,9,5,11,4,3,17.535,12.132,,16.816,12.08,18.358,13.889,15.746,19.398,,15.35,13.948,14.3,16.285,700.765,
25423,E,108.25,material_7,material_6,6,9,11,11,6,16.621,12.19,15.568,16.025,10.561,21.923,11.605,18.553,19.947,9.94,14.846,16.894,16.754,15.476,724.902,
132,A,97.64,material_7,material_8,9,5,10,5,7,18.393,11.984,17.192,17.792,12.92,18.466,12.627,16.171,19.388,,16.116,18.134,13.011,15.194,702.323,
6647,B,238.12,material_5,material_5,8,8,3,3,10,15.808,11.952,17.138,18.464,10.841,19.488,10.434,16.203,16.128,11.679,15.524,15.582,18.136,,,
25401,E,134.38,material_7,material_6,6,9,4,16,3,,10.079,17.298,16.494,11.23,18.928,12.271,,21.861,10.07,15.147,16.412,13.554,16.182,547.206,
16576,D,134.32,material_7,material_5,6,6,18,10,6,17.845,12.257,17.646,18.085,12.144,18.347,11.735,16.723,19.301,10.03,16.061,14.582,14.73,16.633,770.812,
15701,C,110.09,material_7,material_8,5,8,5,9,5,17.884,10.254,17.321,18.029,12.172,19.333,10.38,16.459,18.742,13.773,15.543,20.906,16.587,14.803,723.75,
17758,D,181.28,material_7,material_5,6,6,11,6,6,17.93,12.668,15.244,17.186,10.964,18.608,12.411,13.673,19.517,8.356,14.437,17.476,12.026,15.251,493.335,
17116,D,120.92,material_7,material_5,6,6,4,18,6,19.183,11.448,17.617,16.305,11.75,18.473,11.731,15.419,17.797,11.736,15.809,,15.799,19.132,623.364,
22790,E,128.33,material_7,material_6,6,9,11,9,8,18.518,9.95,17.307,15.584,11.399,20.003,11.868,16.548,18.158,10.604,15.101,15.256,14.723,14.444,540.568,1.0
8273,B,87.34,material_5,material_5,8,8,0,10,5,18.307,12.605,17.739,17.968,11.913,19.934,12.257,14.997,16.853,12.646,16.516,14.791,13.125,17.385,810.646,
8498,B,153.36,material_5,material_5,8,8,1,12,10,17.463,12.23,19.023,17.508,11.776,20.535,9.84,16.756,16.743,11.77,15.323,15.73,15.639,16.848,745.342,
24790,E,140.98,material_7,material_6,6,9,8,15,4,17.577,12.109,17.645,17.909,10.927,19.646,9.843,13.43,18.657,11.884,,15.851,14.652,18.201,802.8,
24713,E,133.25,material_7,material_6,6,9,7,9,4,17.082,10.497,16.201,16.227,11.322,21.017,11.292,15.967,19.437,11.022,14.999,12.082,14.981,15.942,611.005,
21864,E,116.41,material_7,material_6,6,9,11,13,6,16.479,12.541,16.409,17.254,9.613,19.782,12.83,17.582,20.387,10.614,17.978,16.899,16.302,17.264,764.785,
5669,B,105.92,material_5,material_5,8,8,5,8,9,18.133,12.15,17.953,17.052,12.889,19.712,11.089,14.185,20.08,9.469,13.841,16.069,15.437,14.725,847.698,0.0
21698,E,147.14,material_7,material_6,6,9,4,16,4,18.802,12.047,17.066,15.929,11.058,19.642,11.398,13.583,21.333,11.217,15.299,17.48,15.212,13.584,638.328,0.0
3460,A,85.26,material_7,material_8,9,5,11,3,5,16.694,12.815,17.139,17.522,11.553,19.032,10.337,16.021,18.041,13.507,14.76,15.662,14.98,17.085,714.098,
4343,A,142.27,material_7,material_8,9,5,14,4,6,17.824,13.231,17.938,16.826,10.962,17.668,9.943,16.45,20.225,12.519,15.209,,14.475,16.987,629.098,1.0
10366,C,218.52,material_7,material_8,5,8,9,9,2,,13.506,18.164,18.194,11.345,19.033,11.098,17.644,21.711,9.255,15.675,17.217,12.061,12.071,733.644,
11980,C,124.88,material_7,material_8,5,8,2,9,3,19.135,10.684,17.46,16.379,11.752,,,,20.07,11.281,14.677,14.219,14.935,15.65,820.736,
4722,A,103.99,material_7,material_8,9,5,7,6,7,17.895,11.887,16.668,16.747,13.736,19.097,12.059,16.019,18.75,12.88,14.819,16.678,12.959,,711.844,
20863,D,248.75,material_7,material_5,6,6,7,6,6,17.846,12.761,16.301,16.254,11.857,19.01,11.303,18.914,20.142,13.347,13.813,11.732,,13.885,538.062,
4972,A,86.69,material_7,material_8,9,5,12,5,2,19.534,9.964,16.805,16.905,11.161,19.103,11.479,16.606,17.133,14.129,14.718,15.508,13.717,16.634,629.685,
5416,B,167.93,material_5,material_5,8,8,13,21,5,18.332,12.4,17.543,17.02,13.614,,13.772,,19.088,11.528,17.261,15.821,15.772,16.438,983.91,
1781,A,94.26,material_7,material_8,9,5,16,6,5,18.34,13.442,,16.907,13.831,18.172,14.481,15.995,16.843,11.427,15.04,15.392,16.476,17.497,701.455,
21409,E,211.85,material_7,material_6,6,9,4,6,8,17.42,12.914,18.942,17.164,10.728,19.16,9.974,13.649,16.579,10.36,14.027,15.132,14.228,16.987,845.255,
10197,B,137.61,material_5,material_5,8,8,5,14,5,16.37,10.069,18.231,18.524,,,12.759,15.021,18.51,11.355,15.182,14.1,15.054,16.899,,0.0
3910,A,113.79,material_7,material_8,9,5,14,5,4,17.016,11.465,17.218,16.929,11.678,20.608,12.77,16.387,20.243,11.274,15.226,,,17.678,,
16760,D,139.67,material_7,material_5,6,6,13,9,5,17.684,13.243,18.354,18.751,10.139,19.48,11.898,18.023,19.434,9.915,15.648,,14.1,18.999,842.713,
10812,C,,material_7,material_8,5,8,8,11,3,18.833,12.304,17.172,18.435,12.067,17.97,10.119,17.226,20.122,13.845,14.562,,16.4,14.296,580.091,0.0
13671,C,101.08,material_7,material_8,5,8,7,11,4,16.408,12.091,16.305,16.66,10.646,18.337,12.22,17.699,18.039,11.516,15.746,15.145,15.53,13.736,573.447,
900,A,168.74,material_7,material_8,9,5,6,4,6,18.167,11.52,16.778,16.231,12.384,19.66,11.18,15.587,19.201,14.09,14.671,15.504,12.726,15.158,708.597,
15605,C,138.01,material_7,material_8,5,8,7,6,3,15.387,10.337,15.8,18.857,11.978,16.918,11.343,15.278,20.343,14.078,,15.119,14.278,15.031,455.646,
17664,D,108.53,material_7,material_5,6,6,5,9,11,17.877,12.044,15.602,16.207,10.424,21.221,11.445,16.931,18.933,13.078,16.289,18.03,,16.479,546.925,
13478,C,99.73,material_7,material_8,5,8,8,7,9,16.365,11.554,17.297,16.185,11.908,19.36,10.108,17.013,,10.489,13.665,16.05,12.568,15.236,691.217,
16860,D,109.69,material_7,material_5,6,6,7,7,3,17.601,11.637,16.204,17.727,12.777,19.785,10.928,14.822,18.371,10.943,16.615,14.628,15.365,17.31,751.565,
1757,A,132.57,material_7,material_8,9,5,11,10,3,18.03,11.636,15.07,18.654,11.027,19.217,9.619,16.752,20.605,13.754,15.771,14.234,13.036,15.276,604.665,
2196,A,174.66,material_7,material_8,9,5,12,5,6,17.579,12.317,17.337,16.969,9.96,20.507,11.306,15.879,18.653,,,13.926,12.917,16.623,,
5507,B,187.7,material_5,material_5,8,8,6,4,8,17.839,8.946,16.916,17.131,11.592,19.39,11.121,16.659,18.063,12.537,17.015,15.334,16.822,14.579,551.193,
3095,A,176.12,material_7,material_8,9,5,13,3,4,17.811,12.352,17.064,18.255,11.389,20.13,10.243,15.832,16.851,13.495,16.55,16.107,14.123,16.922,802.552,
16586,D,151.6,material_7,material_5,6,6,8,4,10,16.581,11.303,17.123,18.151,12.824,19.845,11.617,17.731,19.362,10.99,16.798,17.347,13.991,17.37,831.153,
21429,E,109.14,material_7,material_6,6,9,0,2,12,17.392,10.501,16.16,17.44,12.178,18.959,11.943,15.053,19.7,10.931,13.82,15.617,15.98,14.562,564.489,
21844,E,128.88,material_7,material_6,6,9,3,9,7,18.802,10.82,,18.971,11.116,,12.35,16.647,17.2,9.209,14.806,12.246,15.443,15.948,806.585,0.0
8021,B,102.48,material_5,material_5,8,8,9,8,12,17.583,10.792,15.783,16.329,12.39,20.094,10.124,17.18,17.414,10.483,16.641,16.317,15.055,16.182,,
17604,D,145.48,material_7,material_5,6,6,6,10,9,18.877,10.336,15.681,14.396,11.925,18.836,12.489,20.133,18.28,12.222,15.831,18.032,14.225,,,0.0
7232,B,63.4,material_5,material_5,8,8,6,7,6,16.873,13.002,17.381,17.566,10.669,19.867,11.769,15.637,19.401,12.743,,,14.538,14.293,666.592,
6499,B,115.3,material_5,material_5,8,8,2,9,8,16.665,11.302,16.492,15.839,11.863,19.217,11.95,18.413,20.802,12.119,16.352,17.077,18.071,14.706,664.903,
15578,C,131.29,material_7,material_8,5,8,8,8,6,17.28,11.417,17.487,17.654,8.936,18.766,12.701,16.586,20.247,13.136,14.297,14.811,15.845,17.102,626.926,
19135,D,123.74,material_7,material_5,6,6,5,15,7,17.38,12.093,15.683,17.77,12.104,18.774,10.979,17.542,17.551,9.874,16.758,15.413,15.596,15.63,,
23488,E,77.93,material_7,material_6,6,9,6,13,5,17.841,10.325,17.68,18.014,13.161,18.567,11.691,16.776,15.996,8.728,,,15.008,11.743,666.404,
6398,B,180.62,material_5,material_5,8,8,1,12,7,18.246,12.685,16.749,17.644,10.566,19.901,,13.14,20.479,12.35,17.775,15.652,16.102,18.824,676.577,
